block_id,event_count,unique_templates,unique_components,total_ip_count,exception_event,verification_event,delete_event,allocate_event,trace_time_difference,prediction,anomaly_score,anomaly
blk_-8495670552887053546,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-8502460962248995911,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8507209254958698084,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_-852118157909078164,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8522942048313632858,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-8523968015014407246,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8524274644018377752,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8524952715666214329,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8547071368131084410,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8558281124275910849,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-8558845834445970595,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8562334328670278932,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8563999607069929505,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8568673600040025636,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8570780307468499817,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8571819028995448536,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8584158329012779023,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-85872290979354091,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8588908000680498,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8617088607862430908,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8632488927959646482,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8638442557570632582,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8641647081502666269,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8645365827804358878,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8649503431827393598,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8657800226489501791,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8674089929114017279,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8679916835272129336,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-8703611999267892995,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8736461628840265232,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8744988583359134013,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8745453424063341007,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8769398708439834546,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8775602795571523802,2,2,1,0,0,0,2,0,82,1,0.013644786986676927,NORMAL
blk_-878226404201600469,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8788032532930439012,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8789402864074203800,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8792837405349224102,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8796256534683400159,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8834022217832819265,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8835758154471700679,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8838161455213213548,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8838632285969241889,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8847552694913526632,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8848810702648406400,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8852638972311349374,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8856628810470361280,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8863130543753323383,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8876879715755468215,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8879979113392880065,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8887373200836701910,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8898274302731129139,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8907436477337775860,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8915123233040672605,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8915491531889006304,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8923698979247229952,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8923923031063738809,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8924134715029713489,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8939321760994370713,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8948316319329891645,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8949548167466276130,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8965508153794244104,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8969188698416564850,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8974021306351083168,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-9001895211102825241,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-900229825899812461,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-900758580041645081,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9013487557842539661,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9016567407076718172,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-9017308542351369260,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-9038475355621289969,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-9049344623659872649,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9056276727170871967,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-9056748866943837167,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9056865861421808370,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9069971851590882719,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9089815063425241739,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9092685890953655332,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-9098645110390099509,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9103764593642564543,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-9110604833387121363,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9120005470237070778,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9132218772786220159,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9161369067334198861,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9162090767925303921,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-9167880724995702718,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9169228974826183399,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-9171803179611497035,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-9171930401624803515,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-917268749136585019,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9181958042427679309,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9188933731705791676,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9190864897806028230,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-9198375937828232046,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-9211699406261033878,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-921231092429668424,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-9220604860626391374,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-931590117143327078,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-945770324989341170,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-954856062493437881,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-966013175018359901,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-967145856473901804,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-989798817617753264,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-997605125898553536,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1002945451269828722,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1018961650823645078,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1021828391502582165,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_102441832197223997,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1043487525777829194,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1057763407402503745,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1060814796407897179,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1064470652608359218,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1074754942323612586,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_107727140948970996,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1077394056781488,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1078000656626961731,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1102735311308675356,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1104376461837247304,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_111759050707136656,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1119272693889755844,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1122812501843755360,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1129715194117079802,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1144571179430079218,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1150231966878829887,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_1151012386083696649,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1155029843511109085,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1184972950286241114,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1188202922232921994,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1190791818440776717,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1200136320542454615,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_120277101968534224,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1213582438865696738,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1216611589160220108,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1247599917761164561,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1253515519191706153,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_1259893634804870815,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1275198635723397883,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1279439901767890758,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1302893891174665780,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1303107722036031233,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1321799290531408498,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1345503778930512538,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1349228381785843634,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1350741653957819140,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1369784431092292099,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1379455396847512711,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1389634598105954660,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1394107495884949139,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1407935810673971357,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1408672604432845193,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1411218759880637753,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1441315972355360459,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1447281351164457761,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1463530401988623658,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1473949624670719319,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1481009974400305784,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1483582953997932733,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_148513789886825227,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1489031087420498797,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1498192967843651378,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1508705816376906895,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1512136249403454074,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1512923509505250283,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1526403491950199810,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_153508158653341141,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1543605971733759530,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_155320394753274773,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1553688227908800900,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1561008813520212225,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_157913239647511296,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1584196996810164915,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_1587615395786683981,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1589878256898761558,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1594026090263820445,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1598414622053793245,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1600228140214754078,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1606295458729964667,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1636660629634995787,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1639683981444528748,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1646534811870220828,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_1646909113279517647,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1649162819905816843,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_165707910410871749,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_166171721314010075,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1683075246463470765,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_1686195200514944346,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_1689772850125323349,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1692958087244489888,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1714886759174770356,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1724757848743533110,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1727371778357941761,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1744485040428751334,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1746384029810476219,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1756478622414930264,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1777689952069868672,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1779145401405339993,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1781953582842324563,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1793140687921032046,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1815340037591016775,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1824928871191121429,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1828089683746536118,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1832308388558480,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_1833093108290599780,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1838564958520120941,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1858805942071850133,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_1859772752119590543,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1865953191447352631,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_1869228153483717375,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_1910039736720341651,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_1910319264393500537,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_1920931690498309324,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_1927336911952959118,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_1960893136630391966,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1979447750586388860,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_1997668456720275587,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2015610615789582788,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2016964533702776852,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2026200052147887341,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2028803850179311599,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2038610753592374847,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2039230511363331616,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2040222317555585426,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2059389709317340334,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2060553104861908174,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2063252936853409868,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_207875475387433291,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2080318574920472813,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2084123600915946046,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_2089955821703690032,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2096030750186708493,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2096199637324483321,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2096692261399680562,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_2101007907134483259,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_2107487634698646045,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2111886617384066018,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2113880130496815041,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2119401975697524206,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2128110944185709079,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2139707931694085102,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_2147212041377545584,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2149728827322918746,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2151150262081352617,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2154193600525549460,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_215466486430758887,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2156262111024914941,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2157471834570224881,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2166777223671724319,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2180875151184358991,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2208589726473895860,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2215517976324634098,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2241654010576170013,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2243777557693112935,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2244903517044280975,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_22457656256024207,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2247786307216183697,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2253084440592362960,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2259206517962925438,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2261089810991980611,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2262752117989012641,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_2270593866672608129,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2273334621242106674,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2278708746675870163,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2282833575688432184,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2294700909811950327,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2304296078821316612,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2312679955495839894,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_231502148921342925,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2322432806134104317,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2341651676737321162,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2353918919834315845,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2377150260128098806,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2377944115560974127,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2380775154966815858,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2389216938154332862,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2403370969415186087,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_241585185788373386,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2426255659473300323,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2430417102497887445,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2460145905812664251,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2468407162668753567,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2473550781612396886,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2474460483915499078,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_247452006316846355,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2489882700357182381,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_2508619583759354778,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2513940824125131775,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_2529569087635823495,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2568309208894455676,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2570966823909513791,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2576408434603492552,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2583125615128303019,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2583600095045026513,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_2593937801738981947,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2599050023684318911,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2616961363639592748,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2618566506268332756,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2630223487595425525,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_2652444451422301232,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_2657997043417110888,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_2691304991047255190,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_2708206493147801743,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_271142976916798281,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
