date,time,log_id,level,component,message,event_template,template_frequency,block_id,events_in_trace
81111,52846,21358,INFO,dfs.DataNode$PacketResponder,Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_5348548743130215090,1
81111,52853,20914,INFO,dfs.DataNode$PacketResponder,Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_7413830214932763926,1
81111,53001,20539,INFO,dfs.DataNode$PacketResponder,Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_6329639726609402522,1
81111,53010,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-<NUM>. <BLOCK>,1,blk_6601059760261449131,1
81111,53158,21003,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-5439682406172672049,1
81111,53245,21296,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-7492294065771709299,1
81111,53325,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_1526403491950199810,1
81111,53347,21024,INFO,dfs.DataNode$PacketResponder,Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_8902425017314766082,1
81111,53359,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-<NUM>. <BLOCK>,1,blk_6400082566804273401,2
81111,53400,21069,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_6400082566804273401,2
81111,53431,20804,INFO,dfs.DataNode$PacketResponder,Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_4989329877491629543,1
81111,53619,21091,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-6608350831463251448,1
81111,53916,21341,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5580322334454533924 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-5580322334454533924,1
81111,53932,21163,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7500282100357271699 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_7500282100357271699,1
81111,53958,21262,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_8087142318511408355,1
81111,54004,21237,INFO,dfs.DataNode$PacketResponder,Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-997605125898553536,1
81111,54018,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-4510259260131940043,1
81111,54135,21577,INFO,dfs.DataNode$PacketResponder,Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_2270593866672608129,1
81111,54310,21173,INFO,dfs.DataNode$PacketResponder,Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_6685663454079607598,1
81111,54323,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-4347054230277727863,1
81111,54342,20995,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1067234447809438340 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-1067234447809438340,1
81111,54443,21162,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1096621677333075077 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-1096621677333075077,1
81111,54449,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-8657800226489501791,1
81111,54504,21552,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2151150262081352617 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_2151150262081352617,1
81111,54731,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_3280859030919654043,1
81111,54811,21215,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6811828069408410657 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6811828069408410657,1
81111,54914,21234,INFO,dfs.DataNode$PacketResponder,Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_4967370797322420259,1
81111,55147,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-719178972315562824,1
81111,55219,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_9093176996492793041,1
81111,55444,21503,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7200400342436668240 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-7200400342436668240,1
81111,55501,21608,INFO,dfs.DataNode$PacketResponder,Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_7213990003235926706,1
81111,55640,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-2125743956855238111,1
81111,55936,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-4875138366845786590,1
81111,60015,21733,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2508619583759354778 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_2508619583759354778,1
81111,60043,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_6095704128062577668,1
81111,60104,21535,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6123232805286187512 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_6123232805286187512,1
81111,60154,21461,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_6413965758113058023,1
81111,60244,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_7275457888263057111,1
81111,60510,21849,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6818232325322327288 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_6818232325322327288,1
81111,61043,21809,INFO,dfs.DataNode$PacketResponder,Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5954527587435406374,1
81111,61200,21837,INFO,dfs.DataNode$PacketResponder,Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-4358842839092719327,1
81111,61202,22063,INFO,dfs.DataNode$PacketResponder,Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_1489031087420498797,1
81111,61534,21779,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-615578808743808725 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-615578808743808725,1
81111,61549,21862,INFO,dfs.DataNode$PacketResponder,Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_4588471931728384541,1
81111,61602,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_7720864196601815614,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-<NUM>. <BLOCK>,1,blk_7720864196601815614,1
81111,61707,21528,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-9098645110390099509 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-9098645110390099509,1
81111,61713,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_1129715194117079802,1
81111,61730,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900. blk_6690143611140381289,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-<NUM>. <BLOCK>,1,blk_6690143611140381289,1
81111,61739,21895,INFO,dfs.DataNode$PacketResponder,Received block blk_7463248820468902190 of size 67108864 from /10.251.91.15,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_7463248820468902190,1
81111,61857,17075,INFO,dfs.DataNode$PacketResponder,Received block blk_3961831045048378097 of size 67108864 from /10.251.39.160,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_3961831045048378097,1
81111,61900,21890,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6220821375880228145 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6220821375880228145,1
81111,61909,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-4405302133414008227 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-4405302133414008227,1
81111,61921,21913,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8854625173826438305 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_8854625173826438305,1
81111,61926,22010,INFO,dfs.DataNode$PacketResponder,Received block blk_8699194381234371727 of size 67108864 from /10.251.214.67,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_8699194381234371727,1
81111,62002,21694,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8389657728641837382 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-8389657728641837382,1
81111,62029,21573,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5145508449157510071 src: /10.251.203.246:48508 dest: /10.251.203.246:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-5145508449157510071,1
81111,62038,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.50:50010 is added to blk_6675543598756975559 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_6675543598756975559,1
81111,62102,22250,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8364400144313355814 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-8364400144313355814,1
81111,62238,21812,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6108023147232847992 src: /10.251.42.9:43819 dest: /10.251.42.9:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_6108023147232847992,1
81111,62311,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-1932467763723526131 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-1932467763723526131,1
81111,62353,22087,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8834022217832819265 src: /10.251.105.189:53216 dest: /10.251.105.189:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-8834022217832819265,1
81111,62628,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-01314. blk_5872617224009342667,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001314_0/part-<NUM>. <BLOCK>,1,blk_5872617224009342667,1
81111,62735,22030,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4877808040461609832 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_4877808040461609832,1
81111,62905,21843,INFO,dfs.DataNode$PacketResponder,Received block blk_3049351456771045311 of size 67108864 from /10.251.199.159,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_3049351456771045311,1
81111,62911,22258,INFO,dfs.DataNode$PacketResponder,Received block blk_1247599917761164561 of size 67108864 from /10.251.37.240,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_1247599917761164561,1
81111,63053,21803,INFO,dfs.DataNode$PacketResponder,Received block blk_2616961363639592748 of size 67108864 from /10.251.202.134,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_2616961363639592748,1
81111,63138,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001529_0/part-01529. blk_-826920518336899809,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001529_0/part-<NUM>. <BLOCK>,1,blk_-826920518336899809,1
81111,63241,22074,INFO,dfs.DataNode$PacketResponder,Received block blk_-3436382429367583573 of size 67108864 from /10.251.107.19,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-3436382429367583573,1
81111,63244,22352,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2824047463816148563 src: /10.251.42.84:35776 dest: /10.251.42.84:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_2824047463816148563,1
81111,63302,21914,INFO,dfs.DataNode$PacketResponder,Received block blk_-9211699406261033878 of size 67108864 from /10.251.30.85,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-9211699406261033878,1
81111,63305,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-5961895238114806886 size 28508403,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5961895238114806886,1
81111,63316,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-2654726224018724510 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-2654726224018724510,1
81111,63323,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-3955287039966096707 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-3955287039966096707,1
81111,63402,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_-1379379987510648393 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-1379379987510648393,1
81111,63413,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001726_0/part-01726. blk_1858805942071850133,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001726_0/part-<NUM>. <BLOCK>,1,blk_1858805942071850133,1
81111,63451,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001554_0/part-01554. blk_5183831565578080242,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001554_0/part-<NUM>. <BLOCK>,1,blk_5183831565578080242,1
81111,63459,21912,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3248835454898465560 src: /10.251.42.84:40950 dest: /10.251.42.84:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_3248835454898465560,1
81111,63514,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709. blk_3776895047834644694,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-<NUM>. <BLOCK>,2,blk_3776895047834644694,1
81111,63636,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_8521306385156958668 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_8521306385156958668,1
81111,63859,22169,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1606295458729964667 src: /10.251.214.32:47910 dest: /10.251.214.32:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_1606295458729964667,1
81111,63923,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-7282356322111075290 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-7282356322111075290,1
81111,63944,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_-5330522460969948971 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5330522460969948971,1
81111,64011,22583,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1077394056781488 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_1077394056781488,1
81111,64106,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709. blk_6054235487623373096,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-<NUM>. <BLOCK>,2,blk_6054235487623373096,1
81111,64209,22299,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7256345477493725857 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-7256345477493725857,1
81111,64322,6765,INFO,dfs.DataNode$PacketResponder,Received block blk_3480684347183600958 of size 67108864 from /10.251.111.209,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_3480684347183600958,1
81111,64501,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001635_0/part-01635. blk_9034993982993401678,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001635_0/part-<NUM>. <BLOCK>,1,blk_9034993982993401678,1
81111,64603,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-1821104627978106102 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-1821104627978106102,1
81111,64615,22671,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8116683912654412228 src: /10.251.39.179:42019 dest: /10.251.39.179:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_8116683912654412228,1
81111,64710,22306,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8329840785892216949 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-8329840785892216949,1
81111,64806,22602,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8254500345987409515 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_8254500345987409515,1
81111,64823,22556,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4657886075935807358 src: /10.251.31.160:53084 dest: /10.251.31.160:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-4657886075935807358,1
81111,64835,22032,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8201813022998766557 src: /10.251.203.4:51404 dest: /10.251.203.4:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_8201813022998766557,1
81111,65205,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4438918035940270891 is added to invalidSet of 10.251.71.193:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-4438918035940270891,1
81111,65205,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5616920288053661280 is added to invalidSet of 10.251.42.9:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_5616920288053661280,1
81111,65206,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1815340037591016775 is added to invalidSet of 10.250.9.207:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_1815340037591016775,1
81111,65208,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2154193600525549460 is added to invalidSet of 10.251.43.147:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_2154193600525549460,1
81111,65211,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5580254744888391593 is added to invalidSet of 10.251.201.204:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_5580254744888391593,1
81111,65217,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1641081065757890722 is added to invalidSet of 10.251.107.242:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-1641081065757890722,1
81111,65217,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5505696082121135363 is added to invalidSet of 10.251.214.130:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_5505696082121135363,1
81111,65218,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5689009809369418749 is added to invalidSet of 10.251.91.84:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_5689009809369418749,1
81111,65220,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8155177385081669900 is added to invalidSet of 10.251.197.161:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_8155177385081669900,1
81111,65224,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_247452006316846355 is added to invalidSet of 10.250.6.191:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_247452006316846355,1
81111,65224,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2657997043417110888 is added to invalidSet of 10.250.13.240:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_2657997043417110888,1
81111,65225,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-323838382557775734 is added to invalidSet of 10.251.202.209:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-323838382557775734,1
81111,65225,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-719470845056640928 is added to invalidSet of 10.251.90.64:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-719470845056640928,1
81111,65225,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7999375661905777727 is added to invalidSet of 10.251.106.37:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-7999375661905777727,1
81111,65226,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2451769929123196359 is added to invalidSet of 10.251.199.159:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-2451769929123196359,1
81111,65227,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3231389654886008065 is added to invalidSet of 10.251.195.52:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_3231389654886008065,1
81111,65227,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3637945019239882309 is added to invalidSet of 10.251.198.196:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_3637945019239882309,1
